159,140,84,114,
160,135,85,115,
160,126,83,116,
161,117,85,116,
162,110,90,116,
162,102,90,105,
162,106,97,103,
148,104,98,107,
150,103,95,111,
151,105,97,111,
151,110,97,114,
151,108,103,125,
151,103,106,125,
151,108,108,122,
149,108,101,120,
149,120,94,119,
147,127,93,114,
148,124,96,111,
148,123,91,112,
148,124,86,117,
148,121,86,117,
150,114,86,115,
150,112,90,110,
150,109,88,105,
151,111,91,101,
151,111,96,103,
152,105,105,93,
152,101,109,90,
152,108,118,97,
153,111,123,100,
153,113,130,103,
153,107,135,105,
116,107,120,104,
117,106,117,95,
118,107,111,86,
118,113,108,84,
119,104,97,88,
119,113,91,84,
120,115,90,87,
121,122,90,82,
122,119,91,85,
126,119,91,85,
124,122,94,85,
124,114,99,86,
124,104,108,83,
126,102,122,80,
127,105,127,87,
127,104,126,89,
129,110,120,87,
131,111,105,96,
131,111,98,92,
133,112,96,88,
132,110,96,91,
134,115,94,96,
134,118,87,94,
136,115,83,95,
137,113,84,98,
133,106,87,100,
138,107,95,100,
138,101,102,100,
139,102,110,96,
139,108,114,89,
138,112,123,91,
140,117,108,96,
140,120,108,101,
142,119,112,103,
142,107,110,108,
142,113,108,116,
143,122,109,115,
143,125,107,117,
144,131,99,125,
145,124,100,128,
145,125,100,134,
147,124,92,134,
146,121,95,140,
147,125,97,137,
147,129,103,136,
149,123,109,131,
149,118,103,130,
150,121,107,126,
151,129,113,123,
151,125,105,132,
145,120,107,144,
146,121,112,146,
146,122,117,152,
147,120,123,159,
148,118,116,154,
149,126,121,146,
149,124,108,138,
151,120,100,123,
153,115,93,125,
154,111,95,127,
155,118,99,131,
157,120,106,130,
159,128,111,113,
160,132,122,112,
161,130,131,113,
163,124,131,104,
164,128,124,107,
166,133,124,118,
167,139,119,131,
167,131,119,139,
169,134,123,147,
169,135,122,150,
171,126,120,145,
171,119,115,155,
173,121,118,148,
170,120,119,140,
173,117,114,134,
176,118,117,130,
176,120,129,123,
178,123,131,120,
178,124,135,109,
180,122,136,111,
182,125,140,111,
184,125,150,118,
184,129,159,125,
185,135,151,132,
188,136,146,144,
189,128,146,154,
190,123,140,159,
192,120,139,168,
191,117,136,159,
193,114,139,152,
192,118,142,149,
194,125,149,147,
194,130,152,143,
194,131,144,149,
195,132,149,148,
196,136,144,141,
199,131,146,142,
200,128,155,140,
192,131,173,144,
193,134,177,140,
194,132,173,142,
196,128,164,158,
196,123,156,170,
197,117,152,181,
200,115,152,188,
202,116,156,182,
202,121,157,173,
204,118,153,167,
201,120,158,163,
209,119,161,163,
208,123,157,158,
211,123,160,152,
212,123,161,149,
212,129,162,143,
213,128,168,137,
214,130,164,138,
215,126,168,136,
216,122,171,134,
210,118,162,136,
208,115,141,140,
206,114,131,151,
201,113,120,168,
196,100,117,150,
188,91,117,143,
181,92,123,136,
176,89,124,131,
172,86,119,130,
167,89,119,136,
159,98,114,132,
156,96,93,125,
148,94,85,116,
146,85,88,104,
141,85,96,105,
120,82,102,105,
118,82,101,103,
114,88,106,102,
106,88,107,105,
103,91,93,115,
95,94,78,121,
90,97,75,120,
88,95,72,120,
83,89,70,123,
74,88,62,114,
70,94,58,116,
68,95,57,116,
60,97,56,113,
58,96,54,112,
56,95,59,105,
0,90,62,108,
0,84,67,105,
0,84,71,103,
0,85,69,105,
0,85,74,107,
0,80,72,108,
0,84,76,110,
0,74,78,104,
0,76,76,99,
0,76,72,104,
0,78,69,109,
0,74,64,118,
0,73,64,113,
0,75,67,119,
0,76,64,118,
0,78,67,115,
0,79,69,109,
0,76,69,105,
0,75,72,99,
0,81,73,96,
0,85,78,95,
0,87,78,90,
0,89,78,89,
0,85,77,85,
0,77,73,80,
0,82,64,81,
0,82,59,90,
0,79,59,97,
0,69,49,96,
0,67,43,96,
0,74,41,98,
0,66,42,100,
0,61,41,88,
0,63,42,85,
0,66,39,85,
0,73,43,75,
0,79,43,72,
0,70,48,72,
0,67,39,73,
0,64,42,70,
0,66,42,76,
0,69,47,81,
0,64,51,85,
0,63,49,90,
0,66,45,94,
0,63,40,92,
0,59,36,92,
0,52,34,97,
0,48,32,102,
0,48,33,91,
